"","state","county","tract","Total_2010","White_2010","American_Indian_2010","Black_2010","B25006_009E","Pacific_Islander_2010","Asian_2010","Two_plus_races_2010","Other_Race_2010","B25006_010E","(White_Percent = White_2010/Total_2010) * 100","(Black_Percent_2010 = Black_2010/Total_2010) * 100","(Indian_Percent_2010 = American_Indian_2010/Total_2010) * 100","(Asian_Percent_2010 = Asian_2010/Total_2010) * 100","*...","(Other_Percent_2010 = Other_Race_2010/Total_2010) * 100"
"188","04","013","422302",1649,1302,14,34,21,4,9,78,208,57,78.9569436021831,2.06185567010309,0.848999393571862,0.545785324439054,4.7301394784718,12.6137052759248
"189","04","013","422304",1096,872,10,76,0,0,74,20,44,20,79.5620437956204,6.93430656934307,0.912408759124087,6.75182481751825,1.82481751824817,4.01459854014599
"190","04","013","422305",2350,2063,27,57,0,0,188,0,15,0,87.7872340425532,2.42553191489362,1.14893617021277,8,0,0.638297872340425
"191","04","013","422307",1737,1337,0,84,35,71,21,116,108,81,76.971790443293,4.83592400690846,0,1.20898100172712,6.67818077144502,6.21761658031088
"192","04","013","422308",1923,1679,0,60,0,0,66,35,83,35,87.3114924596984,3.1201248049922,0,3.43213728549142,1.82007280291212,4.31617264690588
"193","04","013","422309",1909,1598,10,64,0,0,165,38,34,38,83.7087480356207,3.35254059717129,0.523834468308015,8.64326872708224,1.99057097957046,1.78103719224725
"194","04","013","422401",1139,907,12,76,16,5,15,58,66,42,79.6312554872695,6.67251975417033,1.05355575065847,1.31694468832309,5.09218612818262,5.7945566286216
"195","04","013","422402",1705,1444,20,38,39,0,0,53,150,14,84.6920821114369,2.22873900293255,1.17302052785924,0,3.10850439882698,8.79765395894428
"196","04","013","422403",1824,1571,0,83,0,0,78,51,41,51,86.1293859649123,4.55043859649123,0,4.27631578947368,2.79605263157895,2.24780701754386
"197","04","013","422404",1432,1267,0,30,0,0,30,12,93,12,88.4776536312849,2.09497206703911,0,2.09497206703911,0.837988826815642,6.49441340782123
"198","04","013","422501",1798,1637,25,0,0,0,23,33,80,33,91.0456062291435,0,1.39043381535039,1.27919911012236,1.83537263626251,4.44938820912125
"199","04","013","422502",1938,1527,98,6,67,0,44,67,196,0,78.7925696594427,0.309597523219814,5.05675954592363,2.2703818369453,3.45717234262126,10.1135190918473
"200","04","013","422503",2238,1882,46,97,0,0,11,50,152,50,84.0929401251117,4.33422698838248,2.05540661304736,0.491510277033065,2.23413762287757,6.79177837354781
"201","04","013","422504",1855,1647,6,44,11,15,80,25,38,14,88.7870619946092,2.37196765498652,0.32345013477089,4.31266846361186,1.34770889487871,2.04851752021563
"202","04","013","422506",1815,1598,27,42,0,0,55,14,79,14,88.0440771349862,2.31404958677686,1.48760330578512,3.03030303030303,0.771349862258953,4.35261707988981
"203","04","013","422507",1758,1661,0,33,0,0,23,0,41,0,94.4823663253697,1.87713310580205,0,1.30830489192264,0,2.33219567690557
"204","04","013","422508",1300,1184,6,12,27,0,0,45,53,18,91.0769230769231,0.923076923076923,0.461538461538462,0,3.46153846153846,4.07692307692308
"205","04","013","422509",1858,1717,0,23,2,0,58,2,58,0,92.4111948331539,1.23789020452099,0,3.1216361679225,0.107642626480086,3.1216361679225
"206","04","013","422510",984,847,0,60,0,0,22,0,55,0,86.0772357723577,6.09756097560976,0,2.23577235772358,0,5.58943089430894
"207","04","013","422511",1010,882,11,56,0,0,0,0,61,0,87.3267326732673,5.54455445544555,1.08910891089109,0,0,6.03960396039604
"208","04","013","422512",1679,1589,0,42,0,0,17,0,31,0,94.6396664681358,2.50148898153663,0,1.01250744490768,0,1.84633710541989
"209","04","013","422513",1625,1509,0,43,0,0,12,20,41,20,92.8615384615385,2.64615384615385,0,0.738461538461538,1.23076923076923,2.52307692307692
"210","04","013","422514",1514,1332,74,34,0,22,0,0,52,0,87.9788639365918,2.24570673712021,4.88771466314399,0,0,3.43461030383091
"211","04","013","422606",2478,2188,36,23,0,0,85,30,116,30,88.2970137207425,0.92816787732042,1.45278450363196,3.43018563357546,1.21065375302663,4.68119451170299
"212","04","013","422607",2592,2418,64,24,0,0,0,32,54,32,93.287037037037,0.925925925925926,2.46913580246914,0,1.23456790123457,2.08333333333333
"213","04","013","422609",1446,1359,11,0,0,0,10,16,50,16,93.9834024896266,0,0.760719225449516,0.691562932226833,1.10650069156293,3.45781466113416
"214","04","013","422610",1730,1694,10,26,0,0,0,0,0,0,97.9190751445087,1.5028901734104,0.578034682080925,0,0,0
"215","04","013","422615",1949,1692,37,66,11,0,36,11,107,0,86.8137506413545,3.38635197537199,1.89840944073884,1.84710107747563,0.564391995895331,5.48999486916367
"216","04","013","422616",1622,1448,31,17,0,0,11,8,107,8,89.2725030826141,1.04808877928483,1.91122071516646,0.678175092478422,0.493218249075216,6.59679408138101
"217","04","013","422617",1968,1822,0,25,0,0,42,13,66,13,92.5813008130081,1.27032520325203,0,2.13414634146341,0.660569105691057,3.35365853658537
"218","04","013","422618",1888,1865,6,0,0,0,11,0,6,0,98.7817796610169,0,0.317796610169492,0.582627118644068,0,0.317796610169492
"219","04","013","422620",1041,978,0,0,0,0,22,29,12,29,93.9481268011527,0,0,2.1133525456292,2.78578290105668,1.15273775216138
"220","04","013","422621",1297,1001,32,57,0,0,78,52,77,52,77.1781033153431,4.39475713184271,2.46723207401696,6.01387818041635,4.00925212027756,5.93677717810332
"221","04","013","422622",1384,1206,0,16,8,0,57,28,77,20,87.1387283236994,1.15606936416185,0,4.11849710982659,2.02312138728324,5.5635838150289
"222","04","013","422623",1375,1146,9,20,11,0,98,11,91,0,83.3454545454545,1.45454545454545,0.654545454545455,7.12727272727273,0.8,6.61818181818182
"223","04","013","422624",1871,1834,0,0,0,0,0,37,0,37,98.0224478888295,0,0,0,1.9775521111705,0
"224","04","013","422625",1664,1455,7,15,0,0,13,46,128,46,87.4399038461538,0.901442307692308,0.420673076923077,0.78125,2.76442307692308,7.69230769230769
"225","04","013","422626",1375,1228,0,0,4,0,47,4,96,0,89.3090909090909,0,0,3.41818181818182,0.290909090909091,6.98181818181818
"226","04","013","422627",1260,1131,0,0,13,0,15,22,92,9,89.7619047619048,0,0,1.19047619047619,1.74603174603175,7.3015873015873
"227","04","013","422628",1523,1368,10,68,0,0,0,0,77,0,89.822718319107,4.46487196323047,0.656598818122127,0,0,5.05581089954038
"228","04","013","422629",911,818,0,17,0,0,16,0,60,0,89.7914379802415,1.86608122941822,0,1.7563117453348,0,6.58616904500549
"229","04","013","422630",2063,1857,0,0,0,0,19,37,150,37,90.0145419292293,0,0,0.920988851187591,1.79350460494426,7.27096461463888
"230","04","013","422631",1334,1115,0,80,0,0,97,0,42,0,83.5832083958021,5.99700149925037,0,7.27136431784108,0,3.14842578710645
"231","04","013","422632",1398,1273,29,0,0,0,0,0,96,0,91.0586552217454,0,2.07439198855508,0,0,6.86695278969957
"232","04","013","422633",1164,1085,0,10,0,0,31,38,0,38,93.213058419244,0.859106529209622,0,2.66323024054983,3.26460481099656,0
"233","04","013","422634",1901,1626,0,13,0,10,29,15,208,15,85.5339295107838,0.683850604944766,0,1.52551288795371,0.789058390320884,10.9416096791163
"234","04","013","422635",829,778,51,0,0,0,0,0,0,0,93.8480096501809,0,6.15199034981906,0,0,0
"235","04","013","422636",1133,881,74,37,0,0,65,0,76,0,77.7581641659311,3.26566637246249,6.53133274492498,5.7369814651368,0,6.70785525154457
"236","04","013","422637",1136,993,0,10,0,0,20,44,69,44,87.4119718309859,0.880281690140845,0,1.76056338028169,3.87323943661972,6.07394366197183
"237","04","013","422638",1383,1150,0,19,10,0,84,35,95,25,83.1525668835864,1.37382501807664,0,6.07375271149675,2.53073029645698,6.86912509038323
"238","04","013","422639",2408,2408,0,0,0,0,0,0,0,0,100,0,0,0,0,0
"239","04","013","422640",2212,2077,21,37,17,0,24,17,36,0,93.8969258589512,1.67269439421338,0.949367088607595,1.08499095840868,0.768535262206148,1.62748643761302
"240","04","013","422641",1933,1448,0,92,0,0,123,95,175,95,74.9094671495085,4.75944128297982,0,6.36316606311433,4.9146404552509,9.0532850491464
"241","04","013","422642",1938,1729,0,63,0,0,84,29,33,29,89.2156862745098,3.25077399380805,0,4.3343653250774,1.49638802889577,1.70278637770898
"242","04","013","422643",1798,1564,0,68,0,0,83,17,66,17,86.9855394883204,3.78197997775306,0,4.61624026696329,0.945494994438265,3.67074527252503
"243","04","013","422644",2608,2290,0,126,22,0,22,33,137,11,87.8067484662577,4.83128834355828,0,0.843558282208589,1.26533742331288,5.25306748466258
"244","04","013","422646",1588,1241,0,70,0,32,131,50,64,50,78.1486146095718,4.4080604534005,0,8.24937027707809,3.14861460957179,4.03022670025189
"245","04","013","522800",584,567,0,17,0,0,0,0,0,0,97.0890410958904,2.91095890410959,0,0,0,0
"246","04","013","522901",1739,1508,8,110,17,0,63,24,26,7,86.7165037377803,6.32547441058079,0.460034502587694,3.62277170787809,1.38010350776308,1.49511213341001
"247","04","013","522903",1304,1097,14,45,15,17,0,35,96,20,84.1257668711656,3.45092024539877,1.07361963190184,0,2.6840490797546,7.36196319018405
"248","04","013","522904",1337,1118,0,82,0,0,24,0,113,0,83.6200448765894,6.13313388182498,0,1.79506357516829,0,8.45175766641735
"249","04","013","523002",1792,1504,45,97,0,0,15,33,98,33,83.9285714285714,5.41294642857143,2.51116071428571,0.837053571428571,1.84151785714286,5.46875
"250","04","013","523003",2443,2075,77,170,0,0,63,22,36,22,84.9365534179288,6.95865738845682,3.15186246418338,2.57879656160458,0.900532132623823,1.47359803520262
"251","04","013","523005",1951,1521,0,134,0,0,199,59,38,59,77.9600205023065,6.86827268067658,0,10.1998974884675,3.02409021014864,1.94771911840082
"252","04","013","523006",2217,1888,10,171,0,17,92,0,39,0,85.1601262967975,7.71312584573748,0.4510599909788,4.14975191700496,0,1.75913396481732
"253","04","013","523102",1582,1123,42,140,19,0,46,87,144,68,70.9860935524652,8.84955752212389,2.65486725663717,2.90771175726928,5.49936788874842,9.102402022756
"254","04","013","523103",2321,1853,31,157,11,0,168,22,90,11,79.8362774666092,6.76432572167169,1.3356311934511,7.23825937096079,0.947867298578199,3.877638948729
"255","04","013","523104",2370,1802,65,248,0,0,103,97,55,97,76.0337552742616,10.464135021097,2.74261603375527,4.34599156118143,4.09282700421941,2.32067510548523
"256","04","013","610000",1837,1714,27,47,0,0,41,0,8,0,93.3043004899292,2.55851932498639,1.46978769733261,2.23189983669026,0,0.435492651061513
"257","04","013","610100",178,156,0,0,0,0,0,0,22,0,87.6404494382023,0,0,0,0,12.3595505617978
"258","04","013","610200",2776,2558,10,60,0,0,104,44,0,44,92.1469740634006,2.16138328530259,0.360230547550432,3.7463976945245,1.5850144092219,0
"259","04","013","610300",2373,2230,14,61,0,9,21,20,18,20,93.9738727349347,2.57058575642646,0.589970501474926,0.884955752212389,0.842815002107038,0.758533501896334
"260","04","013","610400",1467,1397,0,33,0,0,19,0,18,0,95.2283571915474,2.24948875255624,0,1.29516019086571,0,1.22699386503067
"261","04","013","610500",1914,1822,36,21,0,0,15,0,20,0,95.1933124346917,1.09717868338558,1.88087774294671,0.783699059561128,0,1.04493207941484
"262","04","013","610600",1789,1647,0,46,0,0,32,29,35,29,92.0626048071548,2.57126886528787,0,1.78870877585243,1.62101732811627,1.9564002235886
"263","04","013","610700",2192,2129,0,17,0,0,32,0,14,0,97.1259124087591,0.775547445255474,0,1.45985401459854,0,0.638686131386861
"264","04","013","610800",777,619,8,14,0,0,103,24,9,24,79.6653796653797,1.8018018018018,1.02960102960103,13.2561132561133,3.08880308880309,1.15830115830116
"265","04","013","610900",1623,1508,0,63,0,0,32,9,11,9,92.9143561306223,3.88170055452865,0,1.97165742452249,0.55452865064695,0.677757239679606
"266","04","013","611000",758,631,0,0,0,0,87,0,40,0,83.245382585752,0,0,11.4775725593668,0,5.27704485488127
"267","04","013","611100",805,765,0,0,0,0,40,0,0,0,95.0310559006211,0,0,4.96894409937888,0,0
"268","04","013","611200",1775,1644,0,10,0,0,56,15,50,15,92.6197183098592,0.563380281690141,0,3.15492957746479,0.845070422535211,2.8169014084507
"269","04","013","611300",1217,1172,26,5,0,0,14,0,0,0,96.3023829087921,0.410846343467543,2.13640098603122,1.15036976170912,0,0
"270","04","013","611400",1813,1641,0,28,10,0,89,26,29,16,90.5129619415334,1.54440154440154,0,4.90899062327634,1.43408714837286,1.59955874241589
"271","04","013","611500",1265,1144,0,24,0,0,97,0,0,0,90.4347826086957,1.89723320158103,0,7.66798418972332,0,0
"272","04","013","611600",1082,996,0,0,22,0,64,22,0,0,92.0517560073937,0,0,5.91497227356747,2.03327171903882,0
"273","04","013","611700",2269,2133,17,54,0,0,55,10,0,10,94.0061701189951,2.37990304098722,0.749228735125606,2.42397531952402,0.440722785368004,0
"274","04","013","611800",2553,2462,0,3,14,0,23,14,51,0,96.4355660007834,0.117508813160987,0,0.900900900900901,0.54837446141794,1.99764982373678
"275","04","013","611900",824,804,0,0,0,0,20,0,0,0,97.5728155339806,0,0,2.42718446601942,0,0
"276","04","013","612000",681,649,0,17,0,0,15,0,0,0,95.3010279001468,2.49632892804699,0,2.20264317180617,0,0
"277","04","013","612200",870,806,11,0,0,0,53,0,0,0,92.6436781609195,0,1.26436781609195,6.09195402298851,0,0
"278","04","013","612300",1706,1427,10,72,0,0,183,14,0,14,83.6459554513482,4.22039859320047,0.586166471277843,10.7268464243845,0.82063305978898,0
"279","04","013","612400",2145,1967,0,33,16,0,68,77,0,61,91.7016317016317,1.53846153846154,0,3.17016317016317,3.58974358974359,0
"280","04","013","612500",1567,1439,0,46,0,0,15,38,29,38,91.8315252074027,2.93554562858966,0,0.957243139757498,2.42501595405233,1.85067007019783
"281","04","013","612600",780,750,0,0,0,0,19,7,4,7,96.1538461538462,0,0,2.43589743589744,0.897435897435897,0.512820512820513
"282","04","013","612700",987,940,0,17,0,0,17,13,0,13,95.2380952380952,1.72239108409321,0,1.72239108409321,1.31712259371834,0
"283","04","013","612800",682,628,0,8,0,0,29,3,14,3,92.0821114369501,1.17302052785924,0,4.25219941348974,0.439882697947214,2.05278592375367
"284","04","013","612900",853,824,0,0,0,0,16,0,13,0,96.6002344665885,0,0,1.8757327080891,0,1.52403282532239
"285","04","013","613000",1049,1049,0,0,0,0,0,0,0,0,100,0,0,0,0,0
"286","04","013","613100",1264,1217,0,0,16,0,16,31,0,15,96.2816455696203,0,0,1.26582278481013,2.45253164556962,0
"287","04","013","613200",1071,1020,0,0,0,0,36,15,0,15,95.2380952380952,0,0,3.36134453781513,1.40056022408964,0
"288","04","013","613300",2341,2160,0,95,0,0,68,0,18,0,92.2682614267407,4.05809483126869,0,2.90474156343443,0,0.768902178556173
"289","04","013","613400",1356,1271,9,37,25,0,14,25,0,0,93.7315634218289,2.72861356932153,0.663716814159292,1.03244837758112,1.84365781710914,0
"290","04","013","613500",1486,1377,0,74,0,0,0,0,35,0,92.6648721399731,4.97981157469717,0,0,0,2.35531628532974
"291","04","013","613600",1297,1218,0,0,0,0,0,51,28,51,93.9090208172706,0,0,0,3.93215111796453,2.15882806476484
"292","04","013","613700",1647,1522,0,24,0,0,76,0,25,0,92.4104432301154,1.45719489981785,0,4.61445051608986,0,1.51791135397693
"293","04","013","613800",1317,1249,0,0,0,0,25,15,28,15,94.8367501898254,0,0,1.89825360668185,1.13895216400911,2.12604403948367
"294","04","013","613900",1971,1786,7,26,11,0,94,11,47,0,90.6139015728057,1.31912734652461,0.355149670218163,4.76915271435819,0.558092338914257,2.3845763571791
"295","04","013","614000",1491,1436,0,12,0,0,11,18,14,18,96.3112005365527,0.804828973843058,0,0.73775989268947,1.20724346076459,0.938967136150235
"296","04","013","614100",1845,1656,8,49,12,0,37,70,25,58,89.7560975609756,2.65582655826558,0.43360433604336,2.00542005420054,3.7940379403794,1.3550135501355
"297","04","013","614200",1964,1795,0,70,0,0,41,26,32,26,91.3951120162933,3.56415478615071,0,2.08757637474542,1.32382892057026,1.62932790224033
"298","04","013","614300",1223,1051,0,16,0,0,94,29,33,29,85.9362224039248,1.30825838103025,0,7.68601798855274,2.37121831561733,2.6982829108749
"299","04","013","614400",1427,1312,0,7,0,0,44,38,26,38,91.9411352487736,0.490539593552908,0,3.08339173090399,2.66292922214436,1.82200420462509
"300","04","013","614500",1718,1549,14,13,0,0,27,30,85,30,90.162980209546,0.756693830034924,0.814901047729918,1.57159487776484,1.74621653084983,4.94761350407451
"301","04","013","614600",3059,2618,25,142,19,0,219,19,36,0,85.58352402746,4.64203988231448,0.817260542661,7.15920235371036,0.62111801242236,1.17685518143184
"302","04","013","614700",1324,1127,55,45,0,0,32,0,65,0,85.1208459214502,3.3987915407855,4.15407854984894,2.41691842900302,0,4.90936555891239
"303","04","013","614800",1817,1539,0,21,0,0,184,40,33,40,84.7000550357732,1.1557512383049,0,10.126582278481,2.20143093010457,1.81618051733627
"304","04","013","614900",1346,1240,0,0,0,0,89,0,17,0,92.1248142644874,0,0,6.61218424962853,0,1.2630014858841
"305","04","013","615000",2053,1838,11,19,0,0,172,0,13,0,89.5275207014126,0.925474914758889,0.535801266439357,8.37798343886995,0,0.63321967851924
"306","04","013","615100",1170,1077,0,0,0,0,17,0,76,0,92.051282051282,0,0,1.45299145299145,0,6.4957264957265
"307","04","013","615200",2231,2090,18,39,11,0,73,11,0,0,93.6799641416405,1.74809502465262,0.80681308830121,3.27207530255491,0.49305244285074,0
"308","04","013","615300",1359,1337,0,22,0,0,0,0,0,0,98.3811626195732,1.61883738042678,0,0,0,0
"309","04","013","615400",1569,1561,0,0,0,0,0,8,0,8,99.4901210962396,0,0,0,0.509878903760357,0
"310","04","013","615500",1744,1689,0,55,0,0,0,0,0,0,96.8463302752293,3.15366972477064,0,0,0,0
"311","04","013","615600",1993,1831,8,70,0,0,0,0,84,0,91.8715504264927,3.51229302558956,0.401404917210236,0,0,4.21475163070748
"312","04","013","615700",1153,1044,0,9,0,0,68,0,32,0,90.5464006938422,0.780572419774501,0,5.89765828274068,0,2.77536860364267
"313","04","013","615800",1804,1659,21,27,0,0,62,9,26,9,91.9623059866962,1.49667405764967,1.16407982261641,3.43680709534368,0.498891352549889,1.44124168514412
"314","04","013","615900",1666,1500,0,47,10,0,99,10,10,0,90.0360144057623,2.82112845138055,0,5.94237695078031,0.600240096038415,0.600240096038415
"315","04","013","616000",567,515,11,9,0,0,23,9,0,9,90.8289241622575,1.58730158730159,1.94003527336861,4.05643738977072,1.58730158730159,0
"316","04","013","616100",1565,1403,0,124,0,0,0,38,0,38,89.6485623003195,7.92332268370607,0,0,2.42811501597444,0
"317","04","013","616200",1226,1113,0,31,0,15,8,17,42,17,90.7830342577488,2.52854812398042,0,0.65252854812398,1.38662316476346,3.4257748776509
"318","04","013","616300",671,522,0,11,0,0,90,0,48,0,77.7943368107303,1.63934426229508,0,13.4128166915052,0,7.15350223546945
"319","04","013","616400",2477,1924,0,195,0,0,269,48,41,48,77.6746063786839,7.87242632216391,0,10.8599111828825,1.93782801776342,1.65522809850626
"320","04","013","616500",1363,1141,46,124,0,0,20,0,32,0,83.7123991195891,9.0975788701394,3.37490829053558,1.46735143066764,0,2.34776228906823
"321","04","013","616600",2122,1902,15,15,0,0,106,43,41,43,89.6324222431668,0.706880301602262,0.706880301602262,4.99528746465599,2.02639019792648,1.93213949104618
"322","04","013","616700",2007,1688,7,159,0,0,116,0,37,0,84.1056302939711,7.92227204783259,0.348779272546089,5.77977080219233,0,1.8435475834579
"323","04","013","616800",2287,2162,0,25,30,0,19,30,51,0,94.5343244425011,1.09313511149978,0,0.830782684739834,1.31176213379974,2.22999562745955
"324","04","013","616900",1906,1696,0,27,0,0,161,11,11,11,88.9821615949633,1.41657922350472,0,8.44700944386149,0.577124868835257,0.577124868835257
"325","04","013","617000",2314,2097,0,0,0,0,104,85,28,85,90.6222990492653,0,0,4.49438202247191,3.6732929991357,1.21002592912705
"326","04","013","617100",929,888,0,17,0,0,24,0,0,0,95.5866523143165,1.82992465016146,0,2.58342303552207,0,0
"327","04","013","617200",987,941,0,0,0,0,0,33,13,33,95.339412360689,0,0,0,3.3434650455927,1.31712259371834
"328","04","013","617300",1189,1107,0,60,0,0,10,0,12,0,93.1034482758621,5.04625735912532,0,0.841042893187553,0,1.00925147182506
"329","04","013","617400",3579,3327,0,119,0,0,46,45,42,45,92.9589270746018,3.32495110366024,0,1.28527521654093,1.25733445096396,1.17351215423303
"330","04","013","617500",1673,1641,0,18,0,0,0,0,14,0,98.0872683801554,1.07591153616258,0,0,0,0.836820083682008
"331","04","013","617600",2198,2065,11,0,0,0,68,12,42,12,93.9490445859873,0,0.500454959053685,3.09372156505914,0.545950864422202,1.91082802547771
"332","04","013","617700",1540,1249,29,19,0,0,138,94,11,94,81.1038961038961,1.23376623376623,1.88311688311688,8.96103896103896,6.1038961038961,0.714285714285714
"333","04","013","617800",898,861,19,13,0,0,0,5,0,5,95.8797327394209,1.44766146993318,2.11581291759465,0,0.556792873051225,0
"334","04","013","617900",1103,1059,0,0,0,0,13,31,0,31,96.0108794197643,0,0,1.17860380779692,2.8105167724388,0
"335","04","013","618000",1578,1433,0,8,0,0,72,10,55,10,90.8111533586819,0.506970849176172,0,4.56273764258555,0.633713561470215,3.48542458808618
"336","04","013","618100",1733,1646,12,0,0,0,45,9,21,9,94.9798038084247,0,0.692440854010387,2.59665320253895,0.51933064050779,1.21177149451818
"337","04","013","618200",1563,1474,13,61,0,0,0,5,10,5,94.3058221369162,3.90275111964171,0.831733845169546,0,0.319897632757518,0.639795265515035
"338","04","013","618300",1138,937,36,41,0,0,0,75,49,75,82.3374340949033,3.60281195079086,3.16344463971881,0,6.59050966608084,4.30579964850615
"339","04","013","618400",1388,1308,0,12,0,0,11,0,57,0,94.2363112391931,0.864553314121038,0,0.792507204610951,0,4.10662824207493
"340","04","013","618500",1461,1260,37,76,0,0,40,14,34,14,86.2422997946612,5.20191649555099,2.53251197809719,2.7378507871321,0.958247775496235,2.32717316906229
"341","04","013","618600",1547,1300,69,24,0,0,25,9,120,9,84.0336134453782,1.5513897866839,4.46024563671623,1.61603102779573,0.581771170006464,7.75694893341952
"342","04","013","618700",1002,969,0,0,22,0,0,33,0,11,96.7065868263473,0,0,0,3.2934131736527,0
"343","04","013","618800",1986,1719,43,46,0,0,72,15,91,15,86.5558912386707,2.31621349446123,2.16515609264854,3.62537764350453,0.755287009063444,4.58207452165156
"344","04","013","618900",2635,2268,26,204,0,0,57,0,80,0,86.0721062618596,7.74193548387097,0.986717267552182,2.16318785578748,0,3.03605313092979
"345","04","013","619000",1430,1370,0,28,0,0,15,0,17,0,95.8041958041958,1.95804195804196,0,1.04895104895105,0,1.18881118881119
"346","04","013","619100",1296,1051,0,122,9,12,8,66,37,57,81.0956790123457,9.41358024691358,0,0.617283950617284,5.09259259259259,2.85493827160494
"347","04","013","619200",2102,1630,82,239,0,0,54,47,50,47,77.5451950523311,11.3701236917222,3.90104662226451,2.56898192197907,2.23596574690771,2.37868696479543
"348","04","013","619300",1695,1461,0,0,10,0,137,28,69,18,86.1946902654867,0,0,8.08259587020649,1.65191740412979,4.07079646017699
"349","04","013","619400",1702,1424,0,76,0,0,32,56,114,56,83.6662749706228,4.46533490011751,0,1.88014101057579,3.29024676850764,6.69800235017626
"350","04","013","619500",2004,1783,0,46,0,0,0,26,149,26,88.9720558882236,2.29540918163673,0,0,1.29740518962076,7.43512974051896
"351","04","013","619600",723,702,0,0,0,0,21,0,0,0,97.0954356846473,0,0,2.9045643153527,0,0
"352","04","013","619700",1468,1390,0,0,0,0,23,0,55,0,94.6866485013624,0,0,1.56675749318801,0,3.74659400544959
"353","04","013","619800",1990,1612,0,38,0,0,175,43,122,43,81.0050251256281,1.90954773869347,0,8.79396984924623,2.1608040201005,6.13065326633166
"354","04","013","619900",2378,2181,0,43,0,0,141,13,0,13,91.7157275021026,1.80824222035324,0,5.92935239697225,0.546677880571909,0
"355","04","013","723303",14,0,0,14,0,0,0,0,0,0,0,100,0,0,0,0
"356","04","013","723304",1134,1002,14,0,0,0,0,10,108,10,88.3597883597884,0,1.23456790123457,0,0.881834215167548,9.52380952380952
"357","04","013","723305",759,418,153,3,5,0,0,5,180,0,55.0724637681159,0.395256916996047,20.1581027667984,0,0.658761528326746,23.7154150197628
"358","04","013","723306",49,49,0,0,0,0,0,0,0,0,100,0,0,0,0,0
"359","04","013","723307",779,722,0,28,0,0,11,0,18,0,92.6829268292683,3.59435173299101,0,1.41206675224647,0,2.31065468549422
"360","04","013","723308",2348,2120,8,109,0,0,73,0,38,0,90.2896081771721,4.64224872231687,0.340715502555366,3.10902896081772,0,1.61839863713799
"361","04","013","810000",563,485,0,0,0,0,78,0,0,0,86.145648312611,0,0,13.854351687389,0,0
"362","04","013","810100",2450,2208,0,15,0,17,131,35,44,35,90.1224489795918,0.612244897959184,0,5.3469387755102,1.42857142857143,1.79591836734694
"363","04","013","810200",1313,1076,8,43,0,0,150,19,17,19,81.9497334348819,3.27494287890328,0.609291698400609,11.4242193450114,1.44706778370145,1.29474485910129
"364","04","013","810300",2366,1938,18,28,22,0,177,93,112,71,81.9103972950127,1.18343195266272,0.760777683854607,7.48098055790364,3.93068469991547,4.73372781065089
"365","04","013","810400",1922,1607,48,81,0,0,174,0,12,0,83.6108220603538,4.21436004162331,2.49739854318418,9.05306971904266,0,0.624349635796046
"366","04","013","810500",2153,1821,20,87,0,0,182,24,19,24,84.5796562935439,4.04087320018579,0.928936367858802,8.4533209475151,1.11472364143056,0.882489549465862
"367","04","013","810600",2593,2000,15,212,23,0,254,69,43,46,77.1307365985345,8.17585807944466,0.578480524489009,9.79560354801388,2.66101041264944,1.65831083686849
"368","04","013","810700",2669,2271,42,120,13,0,186,23,27,10,85.0880479580367,4.49606594230049,1.57362307980517,6.96890221056576,0.86174597227426,1.01161483701761
"369","04","013","810800",1856,1398,10,73,0,12,272,56,35,56,75.323275862069,3.93318965517241,0.538793103448276,14.6551724137931,3.01724137931034,1.88577586206897
"370","04","013","810900",2169,1838,0,41,29,0,196,29,65,0,84.7395112955279,1.89027201475334,0,9.03642231443061,1.33702166897188,2.99677270631627
"371","04","013","811000",954,837,0,49,0,0,33,0,35,0,87.7358490566038,5.13626834381551,0,3.45911949685535,0,3.66876310272537
"372","04","013","811100",866,691,21,35,0,0,67,14,38,14,79.7921478060046,4.04157043879908,2.42494226327945,7.73672055427252,1.61662817551963,4.38799076212471
"373","04","013","811200",930,737,18,42,29,0,81,41,11,12,79.247311827957,4.51612903225806,1.93548387096774,8.70967741935484,4.40860215053763,1.18279569892473
"374","04","013","811300",959,824,0,38,0,0,37,18,42,18,85.9228362877998,3.96246089676747,0,3.85818561001043,1.87695516162669,4.37956204379562
"375","04","013","811400",1820,1552,0,50,11,0,125,18,75,7,85.2747252747253,2.74725274725275,0,6.86813186813187,0.989010989010989,4.12087912087912
"376","04","013","811500",827,609,0,72,29,0,91,41,14,12,73.639661426844,8.70616686819831,0,11.0036275695284,4.95767835550181,1.69286577992745
"377","04","013","811600",1445,1233,0,53,14,0,124,25,10,11,85.3287197231834,3.66782006920415,0,8.58131487889273,1.73010380622837,0.69204152249135
"378","04","013","811700",1663,1539,15,22,0,0,48,9,30,9,92.5435959110042,1.32291040288635,0.90198436560433,2.88634996993385,0.541190619362598,1.80396873120866
"379","04","013","811800",626,526,41,37,0,0,22,0,0,0,84.0255591054313,5.91054313099042,6.54952076677316,3.51437699680511,0,0
"380","04","013","811900",2041,1631,29,89,16,0,175,35,82,19,79.9118079372856,4.36060754532092,1.42087212150906,8.57422831945125,1.71484566389025,4.01763841254287
"381","04","013","812000",1404,1225,40,90,0,0,23,18,8,18,87.2507122507123,6.41025641025641,2.84900284900285,1.63817663817664,1.28205128205128,0.56980056980057
